mode,month,dtrip,dtrip_y2,expansion_factor,draw,state
sh,9,39029.18408203125,36760.98275756836,.94188446,36,CT
fh,10,1459.963077545166,1510.908443450928,1.0348949,36,CT
pr,10,59374.21313476563,61280.96850585938,1.0321141,36,CT
sh,10,44148.76806640625,50940.88623046875,1.1538461,36,CT
fh,11,0,0,1,36,CT
pr,11,0,0,1,36,CT
sh,11,0,0,1,36,CT
fh,12,0,0,1,36,CT
pr,12,0,0,1,36,CT
sh,12,0,0,1,36,CT
fh,1,0,0,1,37,CT
pr,1,0,0,1,37,CT
sh,1,0,0,1,37,CT
fh,2,0,0,1,37,CT
pr,2,0,0,1,37,CT
sh,2,0,0,1,37,CT
fh,3,0,0,1,37,CT
pr,3,0,0,1,37,CT
sh,3,0,0,1,37,CT
fh,4,0,0,1,37,CT
pr,4,0,0,1,37,CT
sh,4,23452.62158203125,23452.62158203125,1,37,CT
fh,5,2055.23734664917,2120.85803604126,1.0319285,37,CT
pr,5,28484.12963867188,32553.291015625,1.1428572,37,CT
sh,5,4428.4125623703,5018.749943733215,1.1333067,37,CT
fh,6,3014.634246826172,3549.411804199219,1.1773938,37,CT
pr,6,128365.986328125,117761.390625,.91738778,37,CT
sh,6,104296.7092895508,87975.66247558594,.84351331,37,CT
fh,7,6731.622833251953,6731.622833251953,1,37,CT
pr,7,100986.2197265625,100986.2197265625,1,37,CT
sh,7,163980.4155273438,163980.4155273438,1,37,CT
fh,8,6809.253173828125,6809.253173828125,1,37,CT
pr,8,183647.8520507813,183647.8520507813,1,37,CT
sh,8,52849.58923339844,52849.58923339844,1,37,CT
fh,9,1345.034034729004,1356.168991088867,1.0082786,37,CT
pr,9,76407.794921875,72577.56585693359,.94987124,37,CT
sh,9,41445.97119140625,39608.39959716797,.95566344,37,CT
fh,10,1352.586399078369,1384.305805206299,1.023451,37,CT
pr,10,76707.97326660156,84167.49267578125,1.0972457,37,CT
sh,10,24555.29565429688,28333.03344726563,1.1538461,37,CT
fh,11,0,0,1,37,CT
pr,11,0,0,1,37,CT
sh,11,0,0,1,37,CT
fh,12,0,0,1,37,CT
pr,12,0,0,1,37,CT
sh,12,0,0,1,37,CT
fh,1,0,0,1,38,CT
pr,1,0,0,1,38,CT
sh,1,0,0,1,38,CT
fh,2,0,0,1,38,CT
pr,2,0,0,1,38,CT
sh,2,0,0,1,38,CT
fh,3,0,0,1,38,CT
pr,3,0,0,1,38,CT
sh,3,0,0,1,38,CT
fh,4,0,0,1,38,CT
pr,4,0,0,1,38,CT
sh,4,3856.668823242188,3856.668823242188,1,38,CT
fh,5,2266.254402160645,2241.169853210449,.9889313,38,CT
pr,5,34946.43701171875,39938.78515625,1.1428572,38,CT
sh,5,13433.97545623779,14810.32129669189,1.1024526,38,CT
fh,6,2401.476016044617,2859.874294281006,1.1908818,38,CT
pr,6,119637.9895019531,122644.5673828125,1.0251306,38,CT
sh,6,142858.7997436523,118316.2393798828,.8282041,38,CT
fh,7,7884.642364501953,7884.642364501953,1,38,CT
pr,7,103452.4270019531,103452.4270019531,1,38,CT
sh,7,92668.14428710938,92668.14428710938,1,38,CT
fh,8,7472.612152099609,7472.612152099609,1,38,CT
pr,8,143916.0166015625,143916.0166015625,1,38,CT
sh,8,79338.33557128906,79338.33557128906,1,38,CT
fh,9,2591.340972900391,2691.375946044922,1.0386035,38,CT
pr,9,112243.5859375,105814.4979248047,.94272202,38,CT
sh,9,34329.54150390625,32580.74911499023,.94905865,38,CT
fh,10,1316.919906616211,1344.753723144531,1.0211356,38,CT
pr,10,74182.60180664063,76872.60327148438,1.0362619,38,CT
sh,10,34378.6650390625,39667.6904296875,1.1538461,38,CT
fh,11,0,0,1,38,CT
pr,11,0,0,1,38,CT
sh,11,0,0,1,38,CT
fh,12,0,0,1,38,CT
pr,12,0,0,1,38,CT
sh,12,0,0,1,38,CT
fh,1,0,0,1,39,CT
pr,1,0,0,1,39,CT
sh,1,0,0,1,39,CT
fh,2,0,0,1,39,CT
pr,2,0,0,1,39,CT
sh,2,0,0,1,39,CT
fh,3,0,0,1,39,CT
pr,3,0,0,1,39,CT
sh,3,0,0,1,39,CT
fh,4,0,0,1,39,CT
pr,4,0,0,1,39,CT
sh,4,11360.74438476563,11360.74438476563,1,39,CT
fh,5,2500.058479309082,2538.810737609863,1.0155005,39,CT
pr,5,20707.68676757813,23665.927734375,1.1428572,39,CT
sh,5,818.2622871398926,721.9961357116699,.88235295,39,CT
fh,6,2407.920184135437,2822.15758895874,1.1720312,39,CT
pr,6,133743.33984375,134062.0341796875,1.0023829,39,CT
sh,6,264427.2702026367,215738.8648681641,.81587225,39,CT
fh,7,5314.660766601563,5314.660766601563,1,39,CT
pr,7,112932.6040039063,112932.6040039063,1,39,CT
sh,7,221328.1015625,221328.1015625,1,39,CT
fh,8,11523.79162597656,11523.79162597656,1,39,CT
pr,8,130576.0280761719,130576.0280761719,1,39,CT
sh,8,82490.064453125,82490.064453125,1,39,CT
fh,9,743.0803146362305,692.8785090446472,.93244094,39,CT
pr,9,119286.2822265625,111972.6065673828,.93868804,39,CT
sh,9,20263.80749511719,20096.14190673828,.99172586,39,CT
fh,10,1742.403884887695,1835.423004150391,1.0533855,39,CT
pr,10,84063.30004882813,90689.43359375,1.0788231,39,CT
sh,10,23173.80126953125,26739.00146484375,1.1538461,39,CT
fh,11,0,0,1,39,CT
pr,11,0,0,1,39,CT
sh,11,0,0,1,39,CT
fh,12,0,0,1,39,CT
pr,12,0,0,1,39,CT
sh,12,0,0,1,39,CT
fh,1,0,0,1,40,CT
pr,1,0,0,1,40,CT
sh,1,0,0,1,40,CT
fh,2,0,0,1,40,CT
pr,2,0,0,1,40,CT
sh,2,0,0,1,40,CT
fh,3,0,0,1,40,CT
pr,3,0,0,1,40,CT
sh,3,0,0,1,40,CT
fh,4,0,0,1,40,CT
pr,4,0,0,1,40,CT
sh,4,0,0,1,40,CT
fh,5,1950.3076171875,2039.630889892578,1.0457996,40,CT
pr,5,21097.59497070313,24111.537109375,1.1428572,40,CT
sh,5,6989.4453125,7564.658081054688,1.0822973,40,CT
fh,6,2865.145618915558,3407.991983413696,1.1894655,40,CT
pr,6,103132.3571777344,107298.0263671875,1.0403914,40,CT
sh,6,8967.182006835938,10760.61840820313,1.2,40,CT
fh,7,5261.77799987793,5261.77799987793,1,40,CT
pr,7,103764.5148925781,103764.5148925781,1,40,CT
sh,7,234331.6865234375,234331.6865234375,1,40,CT
fh,8,5406.935592651367,5406.935592651367,1,40,CT
pr,8,153153.4055175781,153153.4055175781,1,40,CT
sh,8,104739.1748046875,104739.1748046875,1,40,CT
fh,9,1535.057769775391,1584.899131774902,1.0324687,40,CT
pr,9,99507.767578125,93867.95581054688,.9433229,40,CT
sh,9,10308.82215881348,10827.82814788818,1.0503458,40,CT
fh,10,1715.740348815918,1803.238845825195,1.0509975,40,CT
pr,10,76861.34423828125,81449.6982421875,1.0596966,40,CT
sh,10,20897.53967285156,24112.54577636719,1.1538461,40,CT
fh,11,0,0,1,40,CT
pr,11,0,0,1,40,CT
sh,11,0,0,1,40,CT
fh,12,0,0,1,40,CT
pr,12,0,0,1,40,CT
sh,12,0,0,1,40,CT
fh,1,0,0,1,41,CT
pr,1,0,0,1,41,CT
sh,1,0,0,1,41,CT
fh,2,0,0,1,41,CT
pr,2,0,0,1,41,CT
sh,2,0,0,1,41,CT
fh,3,0,0,1,41,CT
pr,3,0,0,1,41,CT
sh,3,0,0,1,41,CT
fh,4,0,0,1,41,CT
pr,4,0,0,1,41,CT
sh,4,13861.6435546875,13861.6435546875,1,41,CT
fh,5,1168.46004486084,1141.419490814209,.97685796,41,CT
pr,5,27272.83056640625,31168.94921875,1.1428572,41,CT
sh,5,26043.12033081055,29251.59158325195,1.1231984,41,CT
fh,6,3029.470539093018,3556.547653198242,1.1739832,41,CT
pr,6,79010.2734375,73449.36474609375,.92961788,41,CT
sh,6,180566.8350219727,148486.4696044922,.82233524,41,CT
fh,7,4456.155868530273,4456.155868530273,1,41,CT
pr,7,74270.318359375,74270.318359375,1,41,CT
sh,7,78604.30688476563,78604.30688476563,1,41,CT
fh,8,6720.149276733398,6720.149276733398,1,41,CT
pr,8,131272.318359375,131272.318359375,1,41,CT
sh,8,85672.6787109375,85672.6787109375,1,41,CT
fh,9,2904.541023254395,2987.652736663818,1.0286144,41,CT
pr,9,153866.330078125,145118.4914550781,.94314653,41,CT
sh,9,34086.92855834961,31659.36339378357,.92878312,41,CT
fh,10,1291.509582519531,1315.729957580566,1.0187535,41,CT
pr,10,47354.39953613281,50167.36279296875,1.0594023,41,CT
sh,10,12420.56451416016,14331.42059326172,1.1538461,41,CT
fh,11,0,0,1,41,CT
pr,11,0,0,1,41,CT
sh,11,0,0,1,41,CT
fh,12,0,0,1,41,CT
pr,12,0,0,1,41,CT
sh,12,0,0,1,41,CT
fh,1,0,0,1,42,CT
pr,1,0,0,1,42,CT
sh,1,0,0,1,42,CT
fh,2,0,0,1,42,CT
pr,2,0,0,1,42,CT
sh,2,0,0,1,42,CT
fh,3,0,0,1,42,CT
pr,3,0,0,1,42,CT
sh,3,0,0,1,42,CT
fh,4,0,0,1,42,CT
pr,4,0,0,1,42,CT
sh,4,33896.0625,33896.0625,1,42,CT
fh,5,2013.29679107666,2049.046058654785,1.0177566,42,CT
pr,5,25398.37890625,29026.71875,1.1428572,42,CT
sh,5,14989.19660186768,16920.66814422607,1.1288576,42,CT
fh,6,2445.325033664703,2907.286851882935,1.1889163,42,CT
pr,6,158652.861328125,167127.7880859375,1.053418,42,CT
sh,6,170040.1812744141,140712.7800292969,.82752663,42,CT
fh,7,6312.441146850586,6312.441146850586,1,42,CT
pr,7,90474.94897460938,90474.94897460938,1,42,CT
sh,7,153369.9907226563,153369.9907226563,1,42,CT
fh,8,7229.080261230469,7229.080261230469,1,42,CT
pr,8,194812.0654296875,194812.0654296875,1,42,CT
sh,8,114432.2532958984,114432.2532958984,1,42,CT
fh,9,3172.771781921387,3293.267353057861,1.0379781,42,CT
pr,9,92263.33984375,86491.95678710938,.93744665,42,CT
sh,9,46533.52978515625,43800.45358276367,.94126654,42,CT
fh,10,2087.648368835449,2233.499938964844,1.069864,42,CT
pr,10,55863.63507080078,62019.6494140625,1.1101972,42,CT
sh,10,24438.20361328125,28197.92724609375,1.1538461,42,CT
fh,11,0,0,1,42,CT
pr,11,0,0,1,42,CT
sh,11,0,0,1,42,CT
fh,12,0,0,1,42,CT
pr,12,0,0,1,42,CT
sh,12,0,0,1,42,CT
fh,1,0,0,1,43,CT
pr,1,0,0,1,43,CT
sh,1,0,0,1,43,CT
fh,2,0,0,1,43,CT
pr,2,0,0,1,43,CT
sh,2,0,0,1,43,CT
fh,3,0,0,1,43,CT
pr,3,0,0,1,43,CT
sh,3,0,0,1,43,CT
fh,4,0,0,1,43,CT
pr,4,0,0,1,43,CT
sh,4,0,0,1,43,CT
fh,5,1536.597778320313,1586.876541137695,1.0327208,43,CT
pr,5,14760.89794921875,16869.59765625,1.1428572,43,CT
sh,5,4622.736316680908,5182.010204315186,1.1209832,43,CT
fh,6,2166.346893310547,2518.668914794922,1.1626341,43,CT
pr,6,98763.72253417969,89174.34594726563,.90290588,43,CT
sh,6,384010.6146240234,310780.6867675781,.80930233,43,CT
fh,7,3785.771301269531,3785.771301269531,1,43,CT
pr,7,72499.34033203125,72499.34033203125,1,43,CT
sh,7,152910.880859375,152910.880859375,1,43,CT
fh,8,9301.041870117188,9301.041870117188,1,43,CT
pr,8,143199.3786621094,143199.3786621094,1,43,CT
sh,8,56227.607421875,56227.607421875,1,43,CT
fh,9,822.4967136383057,766.5567194223404,.93198758,43,CT
pr,9,130040.69140625,122424.4254150391,.94143164,43,CT
sh,9,40985.67626953125,39428.49517822266,.96200669,43,CT
fh,10,1423.397808074951,1465.896114349365,1.0298569,43,CT
pr,10,72331.76928710938,76393.47509765625,1.0561538,43,CT
sh,10,24687.98071289063,28486.13159179688,1.1538461,43,CT
fh,11,0,0,1,43,CT
pr,11,0,0,1,43,CT
sh,11,0,0,1,43,CT
fh,12,0,0,1,43,CT
pr,12,0,0,1,43,CT
sh,12,0,0,1,43,CT
fh,1,0,0,1,44,CT
pr,1,0,0,1,44,CT
sh,1,0,0,1,44,CT
fh,2,0,0,1,44,CT
pr,2,0,0,1,44,CT
sh,2,0,0,1,44,CT
fh,3,0,0,1,44,CT
pr,3,0,0,1,44,CT
sh,3,0,0,1,44,CT
fh,4,0,0,1,44,CT
pr,4,0,0,1,44,CT
sh,4,74836.060546875,74836.060546875,1,44,CT
fh,5,1722.933540344238,1795.26456451416,1.0419813,44,CT
pr,5,23334.103515625,26667.546875,1.1428572,44,CT
sh,5,19271.9296875,22025.0625,1.1428572,44,CT
fh,6,2295.458106994629,2713.653900146484,1.182184,44,CT
pr,6,113270.9069824219,110741.1430664063,.97766626,44,CT
sh,6,12149.03778076172,14578.84533691406,1.2,44,CT
fh,7,3217.528793334961,3217.528793334961,1,44,CT
pr,7,91100.35498046875,91100.35498046875,1,44,CT
sh,7,163223.8837890625,163223.8837890625,1,44,CT
fh,8,6322.694213867188,6322.694213867188,1,44,CT
pr,8,116585.2775878906,116585.2775878906,1,44,CT
sh,8,104163.4111328125,104163.4111328125,1,44,CT
fh,9,1717.387512207031,1778.626342773438,1.0356581,44,CT
pr,9,115953.0732421875,109965.5965576172,.94836295,44,CT
sh,9,30624.65258789063,29101.6725769043,.95026946,44,CT
fh,10,1363.083759307861,1398.052982330322,1.0256544,44,CT
pr,10,48092.38623046875,50371.45263671875,1.0473894,44,CT
sh,10,10777.90216064453,12436.04095458984,1.1538461,44,CT
fh,11,0,0,1,44,CT
pr,11,0,0,1,44,CT
sh,11,0,0,1,44,CT
fh,12,0,0,1,44,CT
pr,12,0,0,1,44,CT
sh,12,0,0,1,44,CT
fh,1,0,0,1,45,CT
pr,1,0,0,1,45,CT
sh,1,0,0,1,45,CT
fh,2,0,0,1,45,CT
pr,2,0,0,1,45,CT
sh,2,0,0,1,45,CT
fh,3,0,0,1,45,CT
pr,3,0,0,1,45,CT
sh,3,0,0,1,45,CT
fh,4,0,0,1,45,CT
pr,4,0,0,1,45,CT
sh,4,18589.20556640625,18589.20556640625,1,45,CT
fh,5,1066.554277420044,1144.437116622925,1.0730228,45,CT
pr,5,22713.31665039063,25958.076171875,1.1428572,45,CT
sh,5,19659.05702972412,22189.26670074463,1.1287045,45,CT
fh,6,3024.933385848999,3569.220268249512,1.1799335,45,CT
pr,6,120440.1672363281,115809.9008789063,.96155548,45,CT
sh,6,222176.1767578125,181241.89453125,.81575757,45,CT
fh,7,4797.031852722168,4797.031852722168,1,45,CT
pr,7,96067.73767089844,96067.73767089844,1,45,CT
sh,7,109915.0522460938,109915.0522460938,1,45,CT
fh,8,8841.332244873047,8841.332244873047,1,45,CT
pr,8,158256.6469726563,158256.6469726563,1,45,CT
sh,8,95285.65209960938,95285.65209960938,1,45,CT
fh,9,2374.311950683594,2400.870758056641,1.0111859,45,CT
pr,9,106554.400390625,100402.1891479492,.94226223,45,CT
sh,9,42824.6962890625,40467.40267944336,.94495481,45,CT
fh,10,1751.793594360352,1844.613967895508,1.0529859,45,CT
pr,10,62283.81103515625,65248.55126953125,1.0476005,45,CT
sh,10,12912.42376708984,14898.95050048828,1.1538461,45,CT
fh,11,0,0,1,45,CT
pr,11,0,0,1,45,CT
sh,11,0,0,1,45,CT
fh,12,0,0,1,45,CT
pr,12,0,0,1,45,CT
sh,12,0,0,1,45,CT
fh,1,0,0,1,46,CT
pr,1,0,0,1,46,CT
sh,1,0,0,1,46,CT
fh,2,0,0,1,46,CT
pr,2,0,0,1,46,CT
sh,2,0,0,1,46,CT
fh,3,0,0,1,46,CT
pr,3,0,0,1,46,CT
sh,3,0,0,1,46,CT
fh,4,0,0,1,46,CT
pr,4,0,0,1,46,CT
sh,4,55936.037109375,55936.037109375,1,46,CT
fh,5,1970.130348205566,2038.287422180176,1.0345953,46,CT
pr,5,34005.56591796875,38863.50390625,1.1428572,46,CT
sh,5,8342.267265319824,9112.326728820801,1.0923082,46,CT
fh,6,1910.64612865448,2225.19649887085,1.1646304,46,CT
pr,6,85891.82556152344,77991.86938476563,.90802437,46,CT
sh,6,322550.8895874023,263032.5714111328,.81547618,46,CT
fh,7,3807.134140014648,3807.134140014648,1,46,CT
pr,7,104967.87109375,104967.87109375,1,46,CT
sh,7,158351.0283203125,158351.0283203125,1,46,CT
fh,8,5447.321258544922,5447.321258544922,1,46,CT
pr,8,105478.4055175781,105478.4055175781,1,46,CT
sh,8,321560.1943359375,321560.1943359375,1,46,CT
fh,9,1623.754257202148,1646.29833984375,1.0138839,46,CT
pr,9,89144.9658203125,84132.89001464844,.94377613,46,CT
sh,9,43224.39208984375,40863.9599609375,.94539118,46,CT
fh,10,1763.072616577148,1858.869216918945,1.054335,46,CT
pr,10,85283.375,92799.9013671875,1.0881358,46,CT
sh,10,39885.07275390625,46021.23779296875,1.1538461,46,CT
fh,11,0,0,1,46,CT
pr,11,0,0,1,46,CT
sh,11,0,0,1,46,CT
fh,12,0,0,1,46,CT
pr,12,0,0,1,46,CT
sh,12,0,0,1,46,CT
fh,1,0,0,1,47,CT
pr,1,0,0,1,47,CT
sh,1,0,0,1,47,CT
fh,2,0,0,1,47,CT
pr,2,0,0,1,47,CT
sh,2,0,0,1,47,CT
fh,3,0,0,1,47,CT
pr,3,0,0,1,47,CT
sh,3,0,0,1,47,CT
fh,4,0,0,1,47,CT
pr,4,0,0,1,47,CT
sh,4,44701.1953125,44701.1953125,1,47,CT
fh,5,1820.065559387207,1788.924430847168,.98289013,47,CT
pr,5,12477.41625976563,14259.904296875,1.1428572,47,CT
sh,5,6601.734375,7198.8095703125,1.0904422,47,CT
fh,6,3225.869207382202,3793.709129333496,1.1760269,47,CT
pr,6,88661.74438476563,84041.326171875,.94788712,47,CT
sh,6,83033.54553222656,70778.53784179688,.85240895,47,CT
fh,7,6185.629608154297,6185.629608154297,1,47,CT
pr,7,77801.73974609375,77801.73974609375,1,47,CT
sh,7,37092.55786132813,37092.55786132813,1,47,CT
fh,8,7500.97721862793,7500.97721862793,1,47,CT
pr,8,147081.4140625,147081.4140625,1,47,CT
sh,8,91831.08648681641,91831.08648681641,1,47,CT
fh,9,773.7733840942383,718.5038566589355,.9285714,47,CT
pr,9,96237.734375,91403.90411376953,.949772,47,CT
sh,9,37812.921875,35807.5119934082,.94696498,47,CT
fh,10,1911.453674316406,2030.474067687988,1.0622669,47,CT
pr,10,64058.96411132813,66676.8857421875,1.0408673,47,CT
sh,10,17670.64672851563,20389.20776367188,1.1538461,47,CT
fh,11,0,0,1,47,CT
pr,11,0,0,1,47,CT
sh,11,0,0,1,47,CT
fh,12,0,0,1,47,CT
pr,12,0,0,1,47,CT
sh,12,0,0,1,47,CT
fh,1,0,0,1,48,CT
pr,1,0,0,1,48,CT
sh,1,0,0,1,48,CT
fh,2,0,0,1,48,CT
pr,2,0,0,1,48,CT
sh,2,0,0,1,48,CT
fh,3,0,0,1,48,CT
pr,3,0,0,1,48,CT
sh,3,0,0,1,48,CT
fh,4,0,0,1,48,CT
pr,4,0,0,1,48,CT
sh,4,17599.63623046875,17599.63623046875,1,48,CT
fh,5,1439.613315582275,1376.092712402344,.95587665,48,CT
pr,5,33671.00146484375,38481.14453125,1.1428572,48,CT
sh,5,2263.448272705078,2297.268005371094,1.0149417,48,CT
fh,6,2792.657489776611,3274.727005004883,1.1726203,48,CT
pr,6,168501.767578125,168242.7890625,.99846303,48,CT
sh,6,316659.2477416992,258754.9683837891,.8171401,48,CT
fh,7,7022.083862304688,7022.083862304688,1,48,CT
pr,7,84542.79833984375,84542.79833984375,1,48,CT
sh,7,159798.0637207031,159798.0637207031,1,48,CT
fh,8,7298.981140136719,7298.981140136719,1,48,CT
pr,8,165882.6791992188,165882.6791992188,1,48,CT
sh,8,117676.4625244141,117676.4625244141,1,48,CT
fh,9,1603.437477111816,1612.378913879395,1.0055764,48,CT
pr,9,105130.955078125,99099.24475097656,.94262671,48,CT
sh,9,44138.67138671875,41465.47570800781,.93943644,48,CT
fh,10,1843.774711608887,1954.203056335449,1.0598925,48,CT
pr,10,57410.19299316406,61644.67724609375,1.0737584,48,CT
sh,10,6263.994140625,7227.685546875,1.1538461,48,CT
fh,11,0,0,1,48,CT
pr,11,0,0,1,48,CT
sh,11,0,0,1,48,CT
fh,12,0,0,1,48,CT
pr,12,0,0,1,48,CT
sh,12,0,0,1,48,CT
fh,1,0,0,1,49,CT
pr,1,0,0,1,49,CT
sh,1,0,0,1,49,CT
fh,2,0,0,1,49,CT
pr,2,0,0,1,49,CT
sh,2,0,0,1,49,CT
fh,3,0,0,1,49,CT
pr,3,0,0,1,49,CT
sh,3,0,0,1,49,CT
fh,4,0,0,1,49,CT
pr,4,0,0,1,49,CT
sh,4,44672.8330078125,44672.8330078125,1,49,CT
fh,5,1385.933151245117,1336.346500396729,.96422148,49,CT
pr,5,12130.27709960938,13863.173828125,1.1428572,49,CT
sh,5,1482.420051574707,1308.017692565918,.88235295,49,CT
fh,6,2151.017796993256,2536.800138473511,1.1793487,49,CT
pr,6,116814.8583984375,121219.4326171875,1.0377055,49,CT
sh,6,143115.849609375,119657.49609375,.83608836,49,CT
fh,7,5341.292510986328,5341.292510986328,1,49,CT
pr,7,93219.41625976563,93219.41625976563,1,49,CT
sh,7,155887.0593261719,155887.0593261719,1,49,CT
fh,8,7302.5078125,7302.5078125,1,49,CT
pr,8,84839.67919921875,84839.67919921875,1,49,CT
sh,8,132841.0760498047,132841.0760498047,1,49,CT
fh,9,2661.531036376953,2695.128608703613,1.0126234,49,CT
pr,9,103537.025390625,97350.49090576172,.94024807,49,CT
sh,9,48804.92236328125,46810.14654541016,.95912755,49,CT
fh,10,1549.720924377441,1612.376953125,1.0404305,49,CT
pr,10,86463.08569335938,89377.17749023438,1.0337033,49,CT
sh,10,18766.78698730469,21653.98498535156,1.1538461,49,CT
fh,11,0,0,1,49,CT
pr,11,0,0,1,49,CT
sh,11,0,0,1,49,CT
fh,12,0,0,1,49,CT
pr,12,0,0,1,49,CT
sh,12,0,0,1,49,CT
fh,1,0,0,1,50,CT
pr,1,0,0,1,50,CT
sh,1,0,0,1,50,CT
fh,2,0,0,1,50,CT
pr,2,0,0,1,50,CT
sh,2,0,0,1,50,CT
fh,3,0,0,1,50,CT
pr,3,0,0,1,50,CT
sh,3,0,0,1,50,CT
fh,4,0,0,1,50,CT
pr,4,0,0,1,50,CT
sh,4,27818.7099609375,27818.7099609375,1,50,CT
fh,5,380.504602432251,335.7393550872803,.88235295,50,CT
pr,5,32838.33642578125,37529.52734375,1.1428572,50,CT
sh,5,11580.1965675354,13053.83590316772,1.1272551,50,CT
fh,6,2275.006177425385,2695.792539596558,1.1849605,50,CT
pr,6,137056.7468261719,141792.6357421875,1.0345542,50,CT
sh,6,265263.8827514648,217099.2843017578,.81842762,50,CT
fh,7,6907.053283691406,6907.053283691406,1,50,CT
pr,7,121829.9729003906,121829.9729003906,1,50,CT
sh,7,191203.3793945313,191203.3793945313,1,50,CT
fh,8,7860.652709960938,7860.652709960938,1,50,CT
pr,8,196022.9755859375,196022.9755859375,1,50,CT
sh,8,163230.0180664063,163230.0180664063,1,50,CT
fh,9,1280.514656066895,1293.575946807861,1.0102,50,CT
pr,9,99361.47265625,93619.99792480469,.94221628,50,CT
sh,9,37563.88818359375,35515.17687988281,.94546062,50,CT
fh,10,1430.154937744141,1474.532653808594,1.0310301,50,CT
pr,10,50618.66491699219,53908.18823242188,1.0649863,50,CT
sh,10,27812.27490234375,32091.08642578125,1.1538461,50,CT
fh,11,0,0,1,50,CT
pr,11,0,0,1,50,CT
sh,11,0,0,1,50,CT
fh,12,0,0,1,50,CT
pr,12,0,0,1,50,CT
sh,12,0,0,1,50,CT
fh,1,0,0,1,51,CT
pr,1,0,0,1,51,CT
sh,1,0,0,1,51,CT
fh,2,0,0,1,51,CT
pr,2,0,0,1,51,CT
sh,2,0,0,1,51,CT
fh,3,0,0,1,51,CT
pr,3,0,0,1,51,CT
sh,3,0,0,1,51,CT
fh,4,0,0,1,51,CT
pr,4,0,0,1,51,CT
sh,4,25380.2548828125,25380.2548828125,1,51,CT
fh,5,1873.748420715332,1920.671272277832,1.0250423,51,CT
pr,5,12540.06848144531,14331.5068359375,1.1428572,51,CT
sh,5,7991.623077392578,8504.394073486328,1.0641636,51,CT
fh,6,2781.680116653442,3257.914009094238,1.1712037,51,CT
pr,6,81796.5966796875,81771.37646484375,.99969167,51,CT
sh,6,225885.6454467773,185695.5655517578,.82207775,51,CT
fh,7,5263.374313354492,5263.374313354492,1,51,CT
pr,7,83237.01477050781,83237.01477050781,1,51,CT
sh,7,116799.2392578125,116799.2392578125,1,51,CT
fh,8,11301.88488769531,11301.88488769531,1,51,CT
pr,8,121798.4846191406,121798.4846191406,1,51,CT
sh,8,50626.50537109375,50626.50537109375,1,51,CT
fh,9,421.7013473510742,391.5798225402832,.9285714,51,CT
pr,9,93933.7646484375,88951.83654785156,.94696337,51,CT
sh,9,36875.4892578125,35490.38311767578,.96243829,51,CT
fh,10,2011.207466125488,2145.750015258789,1.0668964,51,CT
pr,10,58661.37524414063,62590.45727539063,1.0669791,51,CT
sh,10,18454.69177246094,21293.87512207031,1.1538461,51,CT
fh,11,0,0,1,51,CT
pr,11,0,0,1,51,CT
sh,11,0,0,1,51,CT
fh,12,0,0,1,51,CT
pr,12,0,0,1,51,CT
sh,12,0,0,1,51,CT
fh,1,0,0,1,52,CT
pr,1,0,0,1,52,CT
sh,1,0,0,1,52,CT
fh,2,0,0,1,52,CT
pr,2,0,0,1,52,CT
sh,2,0,0,1,52,CT
fh,3,0,0,1,52,CT
pr,3,0,0,1,52,CT
sh,3,0,0,1,52,CT
fh,4,0,0,1,52,CT
pr,4,0,0,1,52,CT
sh,4,10601.55249023438,10601.55249023438,1,52,CT
fh,5,1507.573654174805,1439.493759155273,.95484143,52,CT
pr,5,26731.34057617188,30550.103515625,1.1428572,52,CT
sh,5,392.1783218383789,346.0396957397461,.88235295,52,CT
fh,6,2718.961944580078,3203.393463134766,1.1781678,52,CT
pr,6,74943.02398681641,63867.24792480469,.8522107,52,CT
sh,6,315273.9010620117,257438.8531494141,.81655616,52,CT
fh,7,5553.003311157227,5553.003311157227,1,52,CT
pr,7,67112.06372070313,67112.06372070313,1,52,CT
sh,7,138205.2138671875,138205.2138671875,1,52,CT
fh,8,5594.15283203125,5594.15283203125,1,52,CT
pr,8,151216.8095703125,151216.8095703125,1,52,CT
sh,8,130623.5900878906,130623.5900878906,1,52,CT
fh,9,2697.43571472168,2765.905250549316,1.0253832,52,CT
pr,9,107812.326171875,101504.7786865234,.94149512,52,CT
sh,9,43768.6220703125,41899.48321533203,.957295,52,CT
fh,10,2001.486488342285,2132.546844482422,1.0654815,52,CT
pr,10,85437.83813476563,86931.00659179688,1.0174767,52,CT
sh,10,23279.28979492188,26860.71899414063,1.1538461,52,CT
fh,11,0,0,1,52,CT
pr,11,0,0,1,52,CT
sh,11,0,0,1,52,CT
fh,12,0,0,1,52,CT
pr,12,0,0,1,52,CT
sh,12,0,0,1,52,CT
fh,1,0,0,1,53,CT
pr,1,0,0,1,53,CT
sh,1,0,0,1,53,CT
fh,2,0,0,1,53,CT
pr,2,0,0,1,53,CT
sh,2,0,0,1,53,CT
fh,3,0,0,1,53,CT
pr,3,0,0,1,53,CT
sh,3,0,0,1,53,CT
fh,4,0,0,1,53,CT
pr,4,0,0,1,53,CT
sh,4,14477.65869140625,14477.65869140625,1,53,CT
fh,5,1273.271560668945,1229.969089508057,.9659912,53,CT
pr,5,34575.30712890625,39514.63671875,1.1428572,53,CT
sh,5,12992.09721374512,13993.41499328613,1.0770713,53,CT
