mode,month,dtrip,dtrip_y2,expansion_factor,draw,state
fh,11,0,0,1,55,NC
pr,11,0,0,1,55,NC
sh,11,0,0,1,55,NC
fh,12,0,0,1,55,NC
pr,12,0,0,1,55,NC
sh,12,0,0,1,55,NC
fh,1,0,0,1,56,NC
pr,1,16235.43276977539,16959.5094909668,1.0445986,56,NC
sh,1,11689.19128417969,10313.99230957031,.88235295,56,NC
fh,2,0,0,1,56,NC
pr,2,15834.79504394531,15834.79504394531,1,56,NC
sh,2,0,0,1,56,NC
fh,3,1039.985522985458,1156.822512865067,1.1123449,56,NC
pr,3,61765.09812927246,68559.50532531738,1.1100039,56,NC
sh,3,13742.68981933594,11910.33117675781,.86666667,56,NC
fh,4,143.7802734375,143.7802734375,1,56,NC
pr,4,18476.01878356934,18476.01878356934,1,56,NC
sh,4,47906.35986328125,47906.35986328125,1,56,NC
fh,5,4096.275695800781,4554.119750976563,1.1117709,56,NC
pr,5,46633.23867797852,51966.02694702148,1.1143559,56,NC
sh,5,84446.22485351563,93204.66870117188,1.1037163,56,NC
fh,6,4486.026878356934,4727.585815429688,1.053847,56,NC
pr,6,17473.60748291016,15358.68493652344,.87896472,56,NC
sh,6,56556.58813476563,63302.666015625,1.1192801,56,NC
fh,7,1910.442775726318,1910.442775726318,1,56,NC
pr,7,31112.13916015625,31112.13916015625,1,56,NC
sh,7,17596.03918457031,17596.03918457031,1,56,NC
fh,8,734.5229606628418,734.5229606628418,1,56,NC
pr,8,70661.35061645508,70661.35061645508,1,56,NC
sh,8,9420.999389648438,9420.999389648438,1,56,NC
fh,9,990.4073066711426,1010.711683273315,1.020501,56,NC
pr,9,32428.29772949219,33357.83599853516,1.0286645,56,NC
sh,9,35020.6259765625,33449.06414794922,.95512468,56,NC
fh,10,363.5173368453979,369.304633140564,1.0159203,56,NC
pr,10,51790.43725585938,53346.04174804688,1.0300366,56,NC
sh,10,0,0,1,56,NC
fh,11,0,0,1,56,NC
pr,11,0,0,1,56,NC
sh,11,0,0,1,56,NC
fh,12,0,0,1,56,NC
pr,12,0,0,1,56,NC
sh,12,0,0,1,56,NC
fh,1,0,0,1,57,NC
pr,1,13528.79245758057,14936.6114730835,1.104061,57,NC
sh,1,8249.112518310547,7278.628692626953,.88235295,57,NC
fh,2,0,0,1,57,NC
pr,2,5597.287506103516,5597.287506103516,1,57,NC
sh,2,0,0,1,57,NC
fh,3,1109.562067270279,1237.037817716599,1.1148883,57,NC
pr,3,60848.26313781738,67543.3406829834,1.1100291,57,NC
sh,3,4252.548065185547,3685.541656494141,.86666667,57,NC
fh,4,58.41669702529907,58.41669702529907,1,57,NC
pr,4,7852.4033203125,7852.4033203125,1,57,NC
sh,4,16732.23065185547,16732.23065185547,1,57,NC
fh,5,2406.125823974609,2484.429977416992,1.0325437,57,NC
pr,5,59737.99438476563,66464.86938476563,1.1126063,57,NC
sh,5,131481.9326171875,143072.365234375,1.0881523,57,NC
fh,6,7319.975967407227,7935.3017578125,1.0840611,57,NC
pr,6,14910.06724476814,11940.28247594833,.80082017,57,NC
sh,6,23308.33282470703,20417.84802246094,.8759892,57,NC
fh,7,1722.971573114395,1722.971573114395,1,57,NC
pr,7,71990.96899414063,71990.96899414063,1,57,NC
sh,7,8311.95361328125,8311.95361328125,1,57,NC
fh,8,372.7642602920532,372.7642602920532,1,57,NC
pr,8,50896.17395019531,50896.17395019531,1,57,NC
sh,8,30600.97595214844,30600.97595214844,1,57,NC
fh,9,1303.427062988281,1253.223316192627,.9614833,57,NC
pr,9,30695.53881835938,29417.56414794922,.9583661,57,NC
sh,9,34441.9189453125,32279.64248657227,.93721962,57,NC
fh,10,232.9510464668274,252.5167741775513,1.0839907,57,NC
pr,10,44623.77014160156,48315.44970703125,1.082729,57,NC
sh,10,7482.399780273438,8633.538208007813,1.1538461,57,NC
fh,11,0,0,1,57,NC
pr,11,0,0,1,57,NC
sh,11,0,0,1,57,NC
fh,12,0,0,1,57,NC
pr,12,0,0,1,57,NC
sh,12,0,0,1,57,NC
fh,1,0,0,1,58,NC
pr,1,8573.978630065918,9332.036079406738,1.0884137,58,NC
sh,1,7693.276123046875,6788.184814453125,.88235295,58,NC
fh,2,0,0,1,58,NC
pr,2,11150.41198730469,11150.41198730469,1,58,NC
sh,2,0,0,1,58,NC
fh,3,770.9503955841064,846.779088973999,1.0983574,58,NC
pr,3,77659.041015625,83286.083984375,1.0724583,58,NC
sh,3,652.1589088439941,565.2043876647949,.86666667,58,NC
fh,4,57.46312665939331,57.46312665939331,1,58,NC
pr,4,23097.34716796875,23097.34716796875,1,58,NC
sh,4,12314.41882324219,12314.41882324219,1,58,NC
fh,5,2355.040231704712,2653.857870101929,1.1268843,58,NC
pr,5,34618.58180236816,38965.00804138184,1.1255518,58,NC
sh,5,132926.6734619141,149118.2855224609,1.1218086,58,NC
fh,6,2072.918128967285,2220.025909423828,1.0709665,58,NC
pr,6,25573.41270446777,21878.81936645508,.8555299,58,NC
sh,6,24209.29321289063,25240.56005859375,1.042598,58,NC
fh,7,1290.350395917892,1290.350395917892,1,58,NC
pr,7,5916.373870849609,5916.373870849609,1,58,NC
sh,7,5673.170104980469,5673.170104980469,1,58,NC
fh,8,494.9971580505371,494.9971580505371,1,58,NC
pr,8,104772.2060546875,104772.2060546875,1,58,NC
sh,8,24143.42614746094,24143.42614746094,1,58,NC
fh,9,1863.618942260742,1755.9120054245,.94220549,58,NC
pr,9,21017.50170898438,19516.25158691406,.9285714,58,NC
sh,9,61430.92919921875,57941.46563720703,.94319695,58,NC
fh,10,392.3516416549683,430.9552249908447,1.0983902,58,NC
pr,10,84007.2529296875,89219.54248046875,1.0620457,58,NC
sh,10,24213.87902832031,27939.09118652344,1.1538461,58,NC
fh,11,0,0,1,58,NC
pr,11,0,0,1,58,NC
sh,11,0,0,1,58,NC
fh,12,0,0,1,58,NC
pr,12,0,0,1,58,NC
sh,12,0,0,1,58,NC
fh,1,0,0,1,59,NC
